"","X","id","name","copies","deck_part","deck_id","archetype"
"7180",18,40366667,"Dominus Impulse",3,0,"horus-orcust-548322","Orcust"
"7181",19,82732705,"Skill Drain",1,0,"horus-orcust-548322","Orcust"
"7182",20,703897,"Orcust Crescendo",1,0,"horus-orcust-548322","Orcust"
"7183",0,30741503,"Galatea, the Orcust Automaton",2,1,"horus-orcust-548322","Orcust"
"7184",1,98978921,"Link Spider",1,1,"horus-orcust-548322","Orcust"
"7185",2,65741786,"I:P Masquerena",1,1,"horus-orcust-548322","Orcust"
"7186",3,29301450,"S:P Little Knight",1,1,"horus-orcust-548322","Orcust"
"7187",4,8264361,"Dharc the Dark Charmer, Gloomy",1,1,"horus-orcust-548322","Orcust"
"7188",5,5821478,"Topologic Bomber Dragon",1,1,"horus-orcust-548322","Orcust"
"7189",6,54757758,"Mudragon of the Swamp",1,1,"horus-orcust-548322","Orcust"
"7190",7,11765832,"Garura, Wings of Resonant Life",1,1,"horus-orcust-548322","Orcust"
"7191",8,72578374,"Khaos Starsource Dragon",1,1,"horus-orcust-548322","Orcust"
"7192",9,30741334,"Coach King Giantrainer",1,1,"horus-orcust-548322","Orcust"
"7193",10,73082255,"The Zombie Vampire",1,1,"horus-orcust-548322","Orcust"
"7194",11,93039339,"Super Starslayer TY-PHON - Sky Crisis",1,1,"horus-orcust-548322","Orcust"
"7195",12,93854893,"Dingirsu, the Orcust of the Evening Star",2,1,"horus-orcust-548322","Orcust"
"7196",0,84192580,"Mulcharmy Purulia",3,2,"horus-orcust-548322","Orcust"
"7197",1,60643554,"Ghost Sister & Spooky Dogwood",3,2,"horus-orcust-548322","Orcust"
"7198",2,8267140,"Cosmic Cyclone",3,2,"horus-orcust-548322","Orcust"
"7199",3,1149109,"Deck Lockdown",3,2,"horus-orcust-548322","Orcust"
"7200",4,90846359,"Rivalry of Warlords",1,2,"horus-orcust-548322","Orcust"
"7201",5,83266092,"Grave of the Super Ancient Organism",2,2,"horus-orcust-548322","Orcust"
"7202",0,32909498,"Kashtira Fenrir",3,0,"kashtira-548049","Kashtira"
"7203",1,68304193,"Kashtira Unicorn",3,0,"kashtira-548049","Kashtira"
"7204",2,78534861,"Scareclaw Kashtira",1,0,"kashtira-548049","Kashtira"
"7205",3,31149212,"Kashtira Riseheart",3,0,"kashtira-548049","Kashtira"
"7206",4,97268402,"Effect Veiler",3,0,"kashtira-548049","Kashtira"
"7207",5,91800273,"Dimension Shifter",3,0,"kashtira-548049","Kashtira"
"7208",6,14558127,"Ash Blossom & Joyous Spring",3,0,"kashtira-548049","Kashtira"
"7209",7,59438930,"Ghost Ogre & Snow Rabbit",2,0,"kashtira-548049","Kashtira"
"7210",8,52038441,"Ghost Mourner & Moonlit Chill",2,0,"kashtira-548049","Kashtira"
"7211",9,34447918,"Kashtiratheosis",2,0,"kashtira-548049","Kashtira"
"7212",10,69540484,"Kashtira Birth",3,0,"kashtira-548049","Kashtira"
"7213",11,71832012,"Pressured Planet Wraitsoth",3,0,"kashtira-548049","Kashtira"
"7214",12,84211599,"Pot of Prosperity",1,0,"kashtira-548049","Kashtira"
"7215",13,49238328,"Pot of Extravagance",3,0,"kashtira-548049","Kashtira"
"7216",14,73628505,"Terraforming",1,0,"kashtira-548049","Kashtira"
"7217",15,82732705,"Skill Drain",1,0,"kashtira-548049","Kashtira"
"7218",16,10045474,"Infinite Impermanence",3,0,"kashtira-548049","Kashtira"
"7219",0,78144171,"Dark Armed, the Dragon of Annihilation",2,1,"kashtira-548049","Kashtira"
"7220",1,44405066,"Red-Eyes Flare Metal Dragon",2,1,"kashtira-548049","Kashtira"
"7221",2,80117527,"Number 11: Big Eye",2,1,"kashtira-548049","Kashtira"
"7222",3,73542331,"Kashtira Shangri-Ira",3,1,"kashtira-548049","Kashtira"
"7223",4,90448279,"Divine Arsenal AA-ZEUS - Sky Thunder",2,1,"kashtira-548049","Kashtira"
"7224",5,93039339,"Super Starslayer TY-PHON - Sky Crisis",2,1,"kashtira-548049","Kashtira"
"7225",6,90590303,"Number 41: Bagooska the Terribly Tired Tapir",1,1,"kashtira-548049","Kashtira"
"7226",7,29301450,"S:P Little Knight",1,1,"kashtira-548049","Kashtira"
"7227",0,42141493,"Mulcharmy Fuwalos",3,2,"kashtira-548049","Kashtira"
"7228",1,8267140,"Cosmic Cyclone",3,2,"kashtira-548049","Kashtira"
"7229",2,24224830,"Called by the Grave",1,2,"kashtira-548049","Kashtira"
"7230",3,83326048,"Dimensional Barrier",3,2,"kashtira-548049","Kashtira"
"7231",4,36361633,"Threatening Roar",3,2,"kashtira-548049","Kashtira"
"7232",5,24207889,"There Can Be Only One",1,2,"kashtira-548049","Kashtira"
"7233",6,90846359,"Rivalry of Warlords",1,2,"kashtira-548049","Kashtira"
"7234",0,68304193,"Kashtira Unicorn",3,0,"kashtira-548333","Kashtira"
"7235",1,32909498,"Kashtira Fenrir",3,0,"kashtira-548333","Kashtira"
"7236",2,31149212,"Kashtira Riseheart",3,0,"kashtira-548333","Kashtira"
"7237",3,78534861,"Scareclaw Kashtira",1,0,"kashtira-548333","Kashtira"
"7238",4,91800273,"Dimension Shifter",3,0,"kashtira-548333","Kashtira"
"7239",5,14558128,"Ash Blossom & Joyous Spring",3,0,"kashtira-548333","Kashtira"
"7240",6,97268402,"Effect Veiler",3,0,"kashtira-548333","Kashtira"
"7241",7,59438930,"Ghost Ogre & Snow Rabbit",2,0,"kashtira-548333","Kashtira"
"7242",8,52038441,"Ghost Mourner & Moonlit Chill",3,0,"kashtira-548333","Kashtira"
"7243",9,73628505,"Terraforming",1,0,"kashtira-548333","Kashtira"
"7244",10,69540484,"Kashtira Birth",3,0,"kashtira-548333","Kashtira"
"7245",11,34447918,"Kashtiratheosis",2,0,"kashtira-548333","Kashtira"
"7246",12,71832012,"Pressured Planet Wraitsoth",3,0,"kashtira-548333","Kashtira"
"7247",13,84211599,"Pot of Prosperity",1,0,"kashtira-548333","Kashtira"
"7248",14,24224830,"Called by the Grave",1,0,"kashtira-548333","Kashtira"
"7249",15,90846359,"Rivalry of Warlords",1,0,"kashtira-548333","Kashtira"
"7250",16,82732705,"Skill Drain",1,0,"kashtira-548333","Kashtira"
"7251",17,10045474,"Infinite Impermanence",3,0,"kashtira-548333","Kashtira"
"7252",0,73542331,"Kashtira Shangri-Ira",1,1,"kashtira-548333","Kashtira"
"7253",1,80117527,"Number 11: Big Eye",1,1,"kashtira-548333","Kashtira"
"7254",2,78144171,"Dark Armed, the Dragon of Annihilation",1,1,"kashtira-548333","Kashtira"
"7255",3,44405066,"Red-Eyes Flare Metal Dragon",1,1,"kashtira-548333","Kashtira"
"7256",4,92015800,"Number 76: Harmonizer Gradielle",1,1,"kashtira-548333","Kashtira"
"7257",5,90590304,"Number 41: Bagooska the Terribly Tired Tapir",1,1,"kashtira-548333","Kashtira"
"7258",6,22110647,"Mecha Phantom Beast Dracossack",1,1,"kashtira-548333","Kashtira"
"7259",7,90448279,"Divine Arsenal AA-ZEUS - Sky Thunder",1,1,"kashtira-548333","Kashtira"
"7260",8,93039339,"Super Starslayer TY-PHON - Sky Crisis",1,1,"kashtira-548333","Kashtira"
"7261",9,40139997,"Ruddy Rose Dragon",1,1,"kashtira-548333","Kashtira"
"7262",10,74997493,"Saryuja Skull Dread",1,1,"kashtira-548333","Kashtira"
"7263",11,9763474,"Haggard Lizardose",1,1,"kashtira-548333","Kashtira"
"7264",12,98978921,"Link Spider",1,1,"kashtira-548333","Kashtira"
"7265",13,65741786,"I:P Masquerena",1,1,"kashtira-548333","Kashtira"
"7266",14,29301450,"S:P Little Knight",1,1,"kashtira-548333","Kashtira"
"7267",0,94145021,"Droll & Lock Bird",2,2,"kashtira-548333","Kashtira"
"7268",1,73642296,"Ghost Belle & Haunted Mansion",1,2,"kashtira-548333","Kashtira"
"7269",2,18144507,"Harpie's Feather Duster",1,2,"kashtira-548333","Kashtira"
"7270",3,14532163,"Lightning Storm",2,2,"kashtira-548333","Kashtira"
"7271",4,8267140,"Cosmic Cyclone",3,2,"kashtira-548333","Kashtira"
"7272",5,80101899,"Trap Trick",1,2,"kashtira-548333","Kashtira"
"7273",6,83326048,"Dimensional Barrier",3,2,"kashtira-548333","Kashtira"
"7274",7,31849106,"Different Dimension Ground",2,2,"kashtira-548333","Kashtira"
"7275",0,68304193,"Kashtira Unicorn",3,0,"kashtira-548615","Kashtira"
"7276",1,32909498,"Kashtira Fenrir",3,0,"kashtira-548615","Kashtira"
"7277",2,78534861,"Scareclaw Kashtira",1,0,"kashtira-548615","Kashtira"
"7278",3,91800273,"Dimension Shifter",3,0,"kashtira-548615","Kashtira"
"7279",4,31149212,"Kashtira Riseheart",3,0,"kashtira-548615","Kashtira"
"7280",5,14558127,"Ash Blossom & Joyous Spring",3,0,"kashtira-548615","Kashtira"
"7281",6,52038441,"Ghost Mourner & Moonlit Chill",2,0,"kashtira-548615","Kashtira"
"7282",7,59438930,"Ghost Ogre & Snow Rabbit",2,0,"kashtira-548615","Kashtira"
"7283",8,97268402,"Effect Veiler",3,0,"kashtira-548615","Kashtira"
"7284",9,69540484,"Kashtira Birth",3,0,"kashtira-548615","Kashtira"
"7285",10,71832012,"Pressured Planet Wraitsoth",3,0,"kashtira-548615","Kashtira"
"7286",11,34447918,"Kashtiratheosis",3,0,"kashtira-548615","Kashtira"
"7287",12,49238328,"Pot of Extravagance",3,0,"kashtira-548615","Kashtira"
"7288",13,84211599,"Pot of Prosperity",1,0,"kashtira-548615","Kashtira"
"7289",14,73628505,"Terraforming",1,0,"kashtira-548615","Kashtira"
"7290",15,10045474,"Infinite Impermanence",3,0,"kashtira-548615","Kashtira"
"7291",0,90448279,"Divine Arsenal AA-ZEUS - Sky Thunder",2,1,"kashtira-548615","Kashtira"
"7292",1,93039339,"Super Starslayer TY-PHON - Sky Crisis",2,1,"kashtira-548615","Kashtira"
"7293",2,44405066,"Red-Eyes Flare Metal Dragon",2,1,"kashtira-548615","Kashtira"
"7294",3,78144171,"Dark Armed, the Dragon of Annihilation",3,1,"kashtira-548615","Kashtira"
"7295",4,22110647,"Mecha Phantom Beast Dracossack",1,1,"kashtira-548615","Kashtira"
"7296",5,80117527,"Number 11: Big Eye",2,1,"kashtira-548615","Kashtira"
"7297",6,73542331,"Kashtira Shangri-Ira",3,1,"kashtira-548615","Kashtira"
"7298",0,42141493,"Mulcharmy Fuwalos",3,2,"kashtira-548615","Kashtira"
"7299",1,8267140,"Cosmic Cyclone",3,2,"kashtira-548615","Kashtira"
"7300",2,82732705,"Skill Drain",1,2,"kashtira-548615","Kashtira"
"7301",3,24207889,"There Can Be Only One",1,2,"kashtira-548615","Kashtira"
"7302",4,41420027,"Solemn Judgment",2,2,"kashtira-548615","Kashtira"
"7303",5,83326048,"Dimensional Barrier",2,2,"kashtira-548615","Kashtira"
"7304",6,36361633,"Threatening Roar",3,2,"kashtira-548615","Kashtira"
"7305",0,62962630,"Aluber the Jester of Despia",1,0,"kashtira-bystial-branded-despia-543169","Despia"
"7306",1,68468459,"Fallen of Albaz",3,0,"kashtira-bystial-branded-despia-543169","Despia"
"7307",2,95515789,"Blazing Cartesia, the Virtuous",3,0,"kashtira-bystial-branded-despia-543169","Despia"
"7308",3,45883110,"Guiding Quem, the Virtuous",3,0,"kashtira-bystial-branded-despia-543169","Despia"
"7309",4,25451383,"Albion the Shrouded Dragon",2,0,"kashtira-bystial-branded-despia-543169","Despia"
"7310",5,19096726,"Tri-Brigade Mercourier",1,0,"kashtira-bystial-branded-despia-543169","Despia"
"7311",6,36577931,"Despian Tragedy",1,0,"kashtira-bystial-branded-despia-543169","Despia"
"7312",7,33854624,"Bystial Magnamhut",1,0,"kashtira-bystial-branded-despia-543169","Despia"
"7313",8,72656408,"Bystial Baldrake",2,0,"kashtira-bystial-branded-despia-543169","Despia"
"7314",9,60242223,"Bystial Saronir",3,0,"kashtira-bystial-branded-despia-543169","Despia"
"7315",10,6637331,"Bystial Druiswurm",3,0,"kashtira-bystial-branded-despia-543169","Despia"
"7316",11,32731036,"The Bystial Lubellion",3,0,"kashtira-bystial-branded-despia-543169","Despia"
"7317",12,32909498,"Kashtira Fenrir",3,0,"kashtira-bystial-branded-despia-543169","Despia"
"7318",13,68304193,"Kashtira Unicorn",3,0,"kashtira-bystial-branded-despia-543169","Despia"
"7319",14,1475311,"Allure of Darkness",3,0,"kashtira-bystial-branded-despia-543169","Despia"
"7320",15,1984618,"Nadir Servant",3,0,"kashtira-bystial-branded-despia-543169","Despia"
"7321",16,36637374,"Branded Opening",3,0,"kashtira-bystial-branded-despia-543169","Despia"
"7322",17,29948294,"Branded in High Spirits",3,0,"kashtira-bystial-branded-despia-543169","Despia"
"7323",18,73628505,"Terraforming",1,0,"kashtira-bystial-branded-despia-543169","Despia"
"7324",19,44362883,"Branded Fusion",1,0,"kashtira-bystial-branded-despia-543169","Despia"
"7325",20,6498706,"Fusion Deployment",3,0,"kashtira-bystial-branded-despia-543169","Despia"
"7326",21,71832012,"Pressured Planet Wraitsoth",3,0,"kashtira-bystial-branded-despia-543169","Despia"
"7327",22,34447918,"Kashtiratheosis",1,0,"kashtira-bystial-branded-despia-543169","Despia"
"7328",23,69540484,"Kashtira Birth",1,0,"kashtira-bystial-branded-despia-543169","Despia"
"7329",24,34090915,"Branded Regained",2,0,"kashtira-bystial-branded-despia-543169","Despia"
"7330",25,32756828,"Branded Beast",1,0,"kashtira-bystial-branded-despia-543169","Despia"
"7331",26,17751597,"Branded Retribution",1,0,"kashtira-bystial-branded-despia-543169","Despia"
"7332",27,19271881,"Brightest, Blazing, Branded King",1,0,"kashtira-bystial-branded-despia-543169","Despia"
"7333",28,45675980,"Etude of the Branded",1,0,"kashtira-bystial-branded-despia-543169","Despia"
"7334",0,44146295,"Mirrorjade the Iceblade Dragon",2,1,"kashtira-bystial-branded-despia-543169","Despia"
"7335",1,87746184,"Albion the Branded Dragon",2,1,"kashtira-bystial-branded-despia-543169","Despia"
"7336",2,38811586,"Albion the Sanctifire Dragon",1,1,"kashtira-bystial-branded-despia-543169","Despia"
"7337",3,51409648,"Rindbrumm the Striking Dragon",1,1,"kashtira-bystial-branded-despia-543169","Despia"
"7338",4,24915933,"Granguignol the Dusk Dragon",2,1,"kashtira-bystial-branded-despia-543169","Despia"
"7339",5,41373230,"Titaniklad the Ash Dragon",2,1,"kashtira-bystial-branded-despia-543169","Despia"
"7340",6,72272462,"Despian Quaeritis",1,1,"kashtira-bystial-branded-despia-543169","Despia"
"7341",7,70534340,"Lubellion the Searing Dragon",1,1,"kashtira-bystial-branded-despia-543169","Despia"
"7342",8,96633955,"Swordsoul Supreme Sovereign - Chengying",1,1,"kashtira-bystial-branded-despia-543169","Despia"
"7343",9,27572350,"Bystial Dis Pater",1,1,"kashtira-bystial-branded-despia-543169","Despia"
"7344",10,53971455,"Despian Luluwalilith",1,1,"kashtira-bystial-branded-despia-543169","Despia"
"7345",0,24508238,"D.D. Crow",3,2,"kashtira-bystial-branded-despia-543169","Despia"
"7346",1,72656408,"Bystial Baldrake",1,2,"kashtira-bystial-branded-despia-543169","Despia"
"7347",2,55063751,"Gameciel, the Sea Turtle Kaiju",2,2,"kashtira-bystial-branded-despia-543169","Despia"
"7348",3,54693926,"Dark Ruler No More",3,2,"kashtira-bystial-branded-despia-543169","Despia"
"7349",4,18144507,"Harpie's Feather Duster",1,2,"kashtira-bystial-branded-despia-543169","Despia"
"7350",5,5318639,"Mystical Space Typhoon",2,2,"kashtira-bystial-branded-despia-543169","Despia"
"7351",6,83326048,"Dimensional Barrier",3,2,"kashtira-bystial-branded-despia-543169","Despia"
"7352",0,25865565,"Crystron Sulfador",2,0,"kashtira-crystron-576387","Crystron"
"7353",1,3422200,"Crystron Sulfefnir",3,0,"kashtira-crystron-576387","Crystron"
"7354",2,99471856,"Crystron Tristaros",2,0,"kashtira-crystron-576387","Crystron"
"7355",3,83443619,"Crystron Smiger",3,0,"kashtira-crystron-576387","Crystron"
"7356",4,29838323,"Crystron Thystvern",1,0,"kashtira-crystron-576387","Crystron"
"7357",5,20050865,"Crystron Citree",1,0,"kashtira-crystron-576387","Crystron"
"7358",6,56049970,"Crystron Prasiortle",1,0,"kashtira-crystron-576387","Crystron"
"7359",7,68304193,"Kashtira Unicorn",1,0,"kashtira-crystron-576387","Crystron"
"7360",8,32909498,"Kashtira Fenrir",2,0,"kashtira-crystron-576387","Crystron"
"7361",9,59438930,"Ghost Ogre & Snow Rabbit",2,0,"kashtira-crystron-576387","Crystron"
"7362",10,27204311,"Nibiru, the Primal Being",2,0,"kashtira-crystron-576387","Crystron"
"7363",11,42141493,"Mulcharmy Fuwalos",3,0,"kashtira-crystron-576387","Crystron"
"7364",12,14558128,"Ash Blossom & Joyous Spring",3,0,"kashtira-crystron-576387","Crystron"
"7365",13,31552317,"Crystron Inclusion",3,0,"kashtira-crystron-576387","Crystron"
"7366",14,69540484,"Kashtira Birth",1,0,"kashtira-crystron-576387","Crystron"
"7367",15,24299458,"Forbidden Droplet",3,0,"kashtira-crystron-576387","Crystron"
"7368",16,84211599,"Pot of Prosperity",1,0,"kashtira-crystron-576387","Crystron"
"7369",17,81439174,"Foolish Burial",1,0,"kashtira-crystron-576387","Crystron"
"7370",18,24224830,"Called by the Grave",1,0,"kashtira-crystron-576387","Crystron"
"7371",19,10045474,"Infinite Impermanence",3,0,"kashtira-crystron-576387","Crystron"
"7372",20,53829527,"Crystron Cluster",1,0,"kashtira-crystron-576387","Crystron"
"7373",0,47736165,"Crystron Eleskeletus",2,1,"kashtira-crystron-576387","Crystron"
"7374",1,13455674,"Crystron Quariongandrax",1,1,"kashtira-crystron-576387","Crystron"
"7375",2,40509732,"Samurai Destroyer",1,1,"kashtira-crystron-576387","Crystron"
"7376",3,33158448,"F.A. Dawn Dragster",2,1,"kashtira-crystron-576387","Crystron"
"7377",4,42110604,"Hi-Speedroid Chanbara",1,1,"kashtira-crystron-576387","Crystron"
"7378",5,21516908,"Hi-Speedroid Hagoita",1,1,"kashtira-crystron-576387","Crystron"
"7379",6,58069384,"Cyber Dragon Nova",1,1,"kashtira-crystron-576387","Crystron"
"7380",7,10443957,"Cyber Dragon Infinity",1,1,"kashtira-crystron-576387","Crystron"
"7381",8,22110647,"Mecha Phantom Beast Dracossack",1,1,"kashtira-crystron-576387","Crystron"
"7382",9,93039339,"Super Starslayer TY-PHON - Sky Crisis",1,1,"kashtira-crystron-576387","Crystron"
"7383",10,29301450,"S:P Little Knight",1,1,"kashtira-crystron-576387","Crystron"
"7384",11,58699500,"Cherubini, Ebon Angel of the Burning Abyss",1,1,"kashtira-crystron-576387","Crystron"
"7385",12,41739381,"Clockwork Knight",1,1,"kashtira-crystron-576387","Crystron"
"7386",0,34267821,"Artifact Lancea",3,2,"kashtira-crystron-576387","Crystron"
"7387",1,97940434,"Chaos Hunter",2,2,"kashtira-crystron-576387","Crystron"
"7388",2,87126721,"Mulcharmy Meowls",3,2,"kashtira-crystron-576387","Crystron"
"7389",3,84192580,"Mulcharmy Purulia",3,2,"kashtira-crystron-576387","Crystron"
"7390",4,18144507,"Harpie's Feather Duster",1,2,"kashtira-crystron-576387","Crystron"
"7391",5,40605147,"Solemn Strike",3,2,"kashtira-crystron-576387","Crystron"
"7392",0,25865565,"Crystron Sulfador",2,0,"kashtira-crystron-585998","Crystron"
"7393",1,3422200,"Crystron Sulfefnir",3,0,"kashtira-crystron-585998","Crystron"
"7394",2,83443619,"Crystron Smiger",3,0,"kashtira-crystron-585998","Crystron"
"7395",3,99471856,"Crystron Tristaros",2,0,"kashtira-crystron-585998","Crystron"
"7396",4,29838323,"Crystron Thystvern",1,0,"kashtira-crystron-585998","Crystron"
"7397",5,20050865,"Crystron Citree",1,0,"kashtira-crystron-585998","Crystron"
"7398",6,56049970,"Crystron Prasiortle",1,0,"kashtira-crystron-585998","Crystron"
"7399",7,68304193,"Kashtira Unicorn",1,0,"kashtira-crystron-585998","Crystron"
"7400",8,32909498,"Kashtira Fenrir",3,0,"kashtira-crystron-585998","Crystron"
"7401",9,14558128,"Ash Blossom & Joyous Spring",3,0,"kashtira-crystron-585998","Crystron"
"7402",10,94145021,"Droll & Lock Bird",3,0,"kashtira-crystron-585998","Crystron"
"7403",11,59438930,"Ghost Ogre & Snow Rabbit",3,0,"kashtira-crystron-585998","Crystron"
"7404",12,31552317,"Crystron Inclusion",3,0,"kashtira-crystron-585998","Crystron"
"7405",13,69540484,"Kashtira Birth",1,0,"kashtira-crystron-585998","Crystron"
"7406",14,24299458,"Forbidden Droplet",3,0,"kashtira-crystron-585998","Crystron"
"7407",15,81439174,"Foolish Burial",1,0,"kashtira-crystron-585998","Crystron"
"7408",16,24224830,"Called by the Grave",1,0,"kashtira-crystron-585998","Crystron"
"7409",17,84211599,"Pot of Prosperity",1,0,"kashtira-crystron-585998","Crystron"
"7410",18,10045474,"Infinite Impermanence",3,0,"kashtira-crystron-585998","Crystron"
"7411",19,53829527,"Crystron Cluster",1,0,"kashtira-crystron-585998","Crystron"
"7412",0,47736165,"Crystron Eleskeletus",2,1,"kashtira-crystron-585998","Crystron"
"7413",1,13455674,"Crystron Quariongandrax",1,1,"kashtira-crystron-585998","Crystron"
"7414",2,40509732,"Samurai Destroyer",1,1,"kashtira-crystron-585998","Crystron"
"7415",3,66698383,"Vermillion Dragon Mech",1,1,"kashtira-crystron-585998","Crystron"
"7416",4,42110604,"Hi-Speedroid Chanbara",1,1,"kashtira-crystron-585998","Crystron"
"7417",5,33158448,"F.A. Dawn Dragster",2,1,"kashtira-crystron-585998","Crystron"
"7418",6,58069384,"Cyber Dragon Nova",1,1,"kashtira-crystron-585998","Crystron"
"7419",7,10443957,"Cyber Dragon Infinity",1,1,"kashtira-crystron-585998","Crystron"
"7420",8,22110647,"Mecha Phantom Beast Dracossack",1,1,"kashtira-crystron-585998","Crystron"
"7421",9,93039339,"Super Starslayer TY-PHON - Sky Crisis",1,1,"kashtira-crystron-585998","Crystron"
"7422",10,58699500,"Cherubini, Ebon Angel of the Burning Abyss",1,1,"kashtira-crystron-585998","Crystron"
"7423",11,41739381,"Clockwork Knight",1,1,"kashtira-crystron-585998","Crystron"
"7424",12,29301450,"S:P Little Knight",1,1,"kashtira-crystron-585998","Crystron"
"7425",0,34267821,"Artifact Lancea",3,2,"kashtira-crystron-585998","Crystron"
"7426",1,97940434,"Chaos Hunter",2,2,"kashtira-crystron-585998","Crystron"
"7427",2,27204311,"Nibiru, the Primal Being",3,2,"kashtira-crystron-585998","Crystron"
"7428",3,18144507,"Harpie's Feather Duster",1,2,"kashtira-crystron-585998","Crystron"
"7429",4,41420027,"Solemn Judgment",3,2,"kashtira-crystron-585998","Crystron"
"7430",5,40605147,"Solemn Strike",3,2,"kashtira-crystron-585998","Crystron"
"7431",0,25865565,"Crystron Sulfador",2,0,"kashtira-crystron-586790","Crystron"
"7432",1,3422200,"Crystron Sulfefnir",3,0,"kashtira-crystron-586790","Crystron"
"7433",2,83443619,"Crystron Smiger",3,0,"kashtira-crystron-586790","Crystron"
"7434",3,99471856,"Crystron Tristaros",2,0,"kashtira-crystron-586790","Crystron"
"7435",4,29838323,"Crystron Thystvern",1,0,"kashtira-crystron-586790","Crystron"
"7436",5,20050865,"Crystron Citree",1,0,"kashtira-crystron-586790","Crystron"
"7437",6,56049970,"Crystron Prasiortle",1,0,"kashtira-crystron-586790","Crystron"
"7438",7,68304193,"Kashtira Unicorn",1,0,"kashtira-crystron-586790","Crystron"
"7439",8,32909498,"Kashtira Fenrir",2,0,"kashtira-crystron-586790","Crystron"
"7440",9,27204311,"Nibiru, the Primal Being",2,0,"kashtira-crystron-586790","Crystron"
"7441",10,59438930,"Ghost Ogre & Snow Rabbit",2,0,"kashtira-crystron-586790","Crystron"
"7442",11,42141493,"Mulcharmy Fuwalos",3,0,"kashtira-crystron-586790","Crystron"
"7443",12,14558128,"Ash Blossom & Joyous Spring",3,0,"kashtira-crystron-586790","Crystron"
"7444",13,31552317,"Crystron Inclusion",3,0,"kashtira-crystron-586790","Crystron"
"7445",14,69540484,"Kashtira Birth",1,0,"kashtira-crystron-586790","Crystron"
"7446",15,24299458,"Forbidden Droplet",3,0,"kashtira-crystron-586790","Crystron"
"7447",16,81439174,"Foolish Burial",1,0,"kashtira-crystron-586790","Crystron"
"7448",17,24224830,"Called by the Grave",1,0,"kashtira-crystron-586790","Crystron"
"7449",18,84211599,"Pot of Prosperity",1,0,"kashtira-crystron-586790","Crystron"
"7450",19,10045474,"Infinite Impermanence",3,0,"kashtira-crystron-586790","Crystron"
"7451",20,53829527,"Crystron Cluster",1,0,"kashtira-crystron-586790","Crystron"
"7452",0,47736165,"Crystron Eleskeletus",2,1,"kashtira-crystron-586790","Crystron"
"7453",1,13455674,"Crystron Quariongandrax",1,1,"kashtira-crystron-586790","Crystron"
"7454",2,15982593,"Centur-Ion Legatia",1,1,"kashtira-crystron-586790","Crystron"
"7455",3,40509732,"Samurai Destroyer",1,1,"kashtira-crystron-586790","Crystron"
"7456",4,42110604,"Hi-Speedroid Chanbara",1,1,"kashtira-crystron-586790","Crystron"
"7457",5,21516908,"Hi-Speedroid Hagoita",1,1,"kashtira-crystron-586790","Crystron"
"7458",6,33158448,"F.A. Dawn Dragster",1,1,"kashtira-crystron-586790","Crystron"
"7459",7,58069384,"Cyber Dragon Nova",1,1,"kashtira-crystron-586790","Crystron"
"7460",8,10443957,"Cyber Dragon Infinity",1,1,"kashtira-crystron-586790","Crystron"
"7461",9,22110647,"Mecha Phantom Beast Dracossack",1,1,"kashtira-crystron-586790","Crystron"
"7462",10,93039339,"Super Starslayer TY-PHON - Sky Crisis",1,1,"kashtira-crystron-586790","Crystron"
"7463",11,58699500,"Cherubini, Ebon Angel of the Burning Abyss",1,1,"kashtira-crystron-586790","Crystron"
"7464",12,41739381,"Clockwork Knight",1,1,"kashtira-crystron-586790","Crystron"
"7465",13,29301450,"S:P Little Knight",1,1,"kashtira-crystron-586790","Crystron"
"7466",0,34267821,"Artifact Lancea",3,2,"kashtira-crystron-586790","Crystron"
"7467",1,97940434,"Chaos Hunter",2,2,"kashtira-crystron-586790","Crystron"
"7468",2,87126721,"Mulcharmy Meowls",3,2,"kashtira-crystron-586790","Crystron"
"7469",3,18144507,"Harpie's Feather Duster",1,2,"kashtira-crystron-586790","Crystron"
"7470",4,40605147,"Solemn Strike",3,2,"kashtira-crystron-586790","Crystron"
"7471",5,14883228,"Typhoon",3,2,"kashtira-crystron-586790","Crystron"
"7472",0,25865565,"Crystron Sulfador",2,0,"kashtira-crystron-594588","Crystron"
"7473",1,3422200,"Crystron Sulfefnir",3,0,"kashtira-crystron-594588","Crystron"
"7474",2,83443619,"Crystron Smiger",3,0,"kashtira-crystron-594588","Crystron"
"7475",3,99471856,"Crystron Tristaros",2,0,"kashtira-crystron-594588","Crystron"
"7476",4,29838323,"Crystron Thystvern",1,0,"kashtira-crystron-594588","Crystron"
"7477",5,20050865,"Crystron Citree",1,0,"kashtira-crystron-594588","Crystron"
"7478",6,56049970,"Crystron Prasiortle",1,0,"kashtira-crystron-594588","Crystron"
"7479",7,68304193,"Kashtira Unicorn",1,0,"kashtira-crystron-594588","Crystron"
"7480",8,32909498,"Kashtira Fenrir",2,0,"kashtira-crystron-594588","Crystron"
"7481",9,42141493,"Mulcharmy Fuwalos",3,0,"kashtira-crystron-594588","Crystron"
"7482",10,59438930,"Ghost Ogre & Snow Rabbit",1,0,"kashtira-crystron-594588","Crystron"
"7483",11,14558128,"Ash Blossom & Joyous Spring",3,0,"kashtira-crystron-594588","Crystron"
"7484",12,94145021,"Droll & Lock Bird",3,0,"kashtira-crystron-594588","Crystron"
"7485",13,31552317,"Crystron Inclusion",3,0,"kashtira-crystron-594588","Crystron"
